Desired velocity: 0.5
Waypoints: 
-1.01,-0.57
1.46,-0.57
1.46,1.45
-1,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
1.39677 -0.326512 0.49 0.5 89.35 1.46945 -0.06323 100
1.43405 -0.301595 0.489 0.5 89.56 1.42189 -0.025949 100
1.45176 -0.285755 0.491 0.5 89.45 1.39793 -0.00824201 100
1.46909 -0.269805 0.492 0.5 89.43 1.37305 0.00909495 100
1.50359 -0.241086 0.496 0.5 89.07 1.33093 0.0435929 100
1.51986 -0.226827 0.494 0.5 89.33 1.31035 0.05986 100
1.53559 -0.211675 0.494 0.5 89.39 1.29336 0.0755889 100
1.55165 -0.195307 0.498 0.5 89.01 1.26671 0.0916469 100
1.5835 -0.161982 0.498 0.5 89.03 1.22161 0.123503 100
1.59825 -0.144545 0.5 0.5 88.83 1.19759 0.138251 100
1.61223 -0.127078 0.5 0.5 88.83 1.17144 0.152231 100
1.62579 -0.109099 0.5 0.5 88.83 1.16069 0.165791 100
1.65418 -0.072156 0.497 0.5 89.16 1.1278 0.194183 100
1.66844 -0.054197 0.497 0.5 89.19 1.10634 0.208442 100
1.68194 -0.035237 0.499 0.5 89 1.08801 0.22194 100
1.6935 -0.015089 0.497 0.5 89.23 1.05923 0.233497 100
1.71501 0.027772 0.497 0.5 89.26 0.983107 0.255014 100
1.7269 0.046934 0.496 0.5 89.4 0.969706 0.266904 100
1.73783 0.066466 0.5 0.5 89 0.95076 0.277834 100
1.74832 0.086393 0.498 0.5 89.22 0.932605 0.288317 100
1.76597 0.12731 0.499 0.5 89.13 0.892711 0.305969 100
1.775 0.14883 0.5 0.5 89.03 0.868084 0.315003 100
1.78302 0.170649 0.5 0.5 89.03 0.842278 0.323023 100
1.79063 0.192186 0.503 0.5 88.7 0.818624 0.330631 100
1.80329 0.235733 0.502 0.5 88.78 0.771934 0.34329 100
1.8094 0.25787 0.5 0.5 88.98 0.745365 0.349402 100
1.81625 0.279371 0.501 0.5 88.87 0.725112 0.356249 100
1.82285 0.301559 0.499 0.5 89.08 0.701338 0.362847 100
1.83012 0.349102 0.5 0.5 88.98 0.656244 0.370116 100
1.83244 0.371528 0.502 0.5 88.76 0.640762 0.372441 100
1.83483 0.393089 0.5 0.5 88.96 0.624118 0.374831 100
1.8392 0.41449 0.502 0.5 88.74 0.60393 0.379198 100
1.84535 0.4588 0.497 0.5 89.27 0.554595 0.385351 100
1.84688 0.481943 0.497 0.5 89.3 0.535588 0.386878 100
1.84815 0.504665 0.497 0.5 89.33 0.512709 0.388151 100
1.84806 0.527115 0.497 0.5 89.36 0.493158 0.388055 100
1.84705 0.571772 0.497 0.5 89.39 0.467798 0.387054 100
1.84564 0.594719 0.497 0.5 89.42 0.446476 0.38564 100
1.84189 0.616674 0.497 0.5 89.45 0.390679 0.381892 100
1.83773 0.638019 0.497 0.5 89.48 0.374328 0.377728 100
1.83575 0.6839 0.497 0.5 89.51 0.321324 0.37575 100
1.83085 0.707659 0.497 0.5 89.54 0.290564 0.370853 100
1.82472 0.731003 0.497 0.5 89.57 0.267223 0.364715 100
1.81828 0.753761 0.497 0.5 89.6 0.235963 0.358276 100
1.80662 0.796106 0.503 0.5 88.97 0.204851 0.346619 100
1.80114 0.817977 0.503 0.5 88.94 0.186476 0.341141 100
1.79418 0.840618 0.503 0.5 88.91 0.175359 0.334179 100
1.78674 0.862878 0.504 0.5 88.77 0.150266 0.326735 100
Acheived waypoint: 2
1.77006 0.906491 0.504 0.5 88.73 1.66874 -0.543509 100
1.76136 0.927302 0.505 0.5 88.58 1.64919 -0.522698 100
1.75221 0.947923 0.507 0.5 88.31 1.6281 -0.502077 100
1.74279 0.968451 0.503 0.5 88.68 1.60621 -0.481549 100
1.72278 1.00945 0.5 0.5 88.98 1.56183 -0.44055 100
1.72278 1.00945 0.501 0.5 88.87 1.56183 -0.44055 100
1.72278 1.00945 0.502 0.5 88.75 1.56183 -0.44055 100
1.68742 1.06947 0.501 0.5 88.84 1.49006 -0.380528 100
1.66063 1.10775 0.5 0.5 88.94 1.44096 -0.342246 100
1.66063 1.10775 0.499 0.5 89.05 1.44096 -0.342246 100
1.63662 1.14575 0.499 0.5 89.06 1.40434 -0.30425 100
1.62307 1.16372 0.501 0.5 88.85 1.38633 -0.286282 100
1.62307 1.16372 0.512 0.5 87.63 1.38633 -0.286282 100
1.62307 1.16372 0.5 0.5 88.83 1.38633 -0.286282 100
1.56424 1.23313 0.501 0.5 88.72 1.31964 -0.21687 100
1.54813 1.2499 0.502 0.5 88.6 1.2963 -0.200104 100
1.53255 1.26635 0.502 0.5 88.58 1.27424 -0.18365 100
